state,district,pincode,enrol_0_5,enrol_5_17,enrol_18_plus,total_bio,total_demo,total_enrol,total_updates,update_intensity,child_share,migration_score,cluster
Chhattisgarh,Bemetara,242222814.0,2458.0,302.0,11.0,111710.0,58693.0,2771.0,170403.0,61.472943722943725,0.9956709956709957,0.5254003634377993,1
Chhattisgarh,Bijapur,168606239.0,3601.0,1761.0,1362.0,27884.0,13047.0,6724.0,40931.0,6.08639405204461,0.7973234200743494,0.46788596019365253,1
Chhattisgarh,Bilaspur,663610203.0,7490.0,1432.0,19.0,195037.0,153341.0,8941.0,348378.0,38.95974055021248,0.9977633639006933,0.7862108922363847,1
Chhattisgarh,Dakshin Bastar Dantewada,143889639.0,1028.0,172.0,24.0,27211.0,5896.0,1224.0,33107.0,27.026122448979592,0.9795918367346939,0.2166691165662208,1
Chhattisgarh,Dantewada,95931187.0,584.0,126.0,0.0,18928.0,2398.0,710.0,21326.0,29.9943741209564,0.9985935302390999,0.12668392413756668,1
Chhattisgarh,Dhamtari,237954182.0,1876.0,89.0,3.0,90278.0,44713.0,1968.0,134991.0,68.55815134586085,0.9979685119349924,0.4952757562666844,1
Chhattisgarh,Durg,507215018.0,3528.0,520.0,47.0,179851.0,77149.0,4095.0,257000.0,62.744140625,0.98828125,0.42895825456486447,1
Chhattisgarh,Gariyaband,262221234.0,1307.0,229.0,6.0,52088.0,27599.0,1542.0,79687.0,51.644199611147116,0.9954633830200907,0.5298431530649466,1
Chhattisgarh,Gaurela-pendra-marwahi,42580168.0,115.0,20.0,5.0,2289.0,3425.0,140.0,5714.0,40.52482269503546,0.9574468085106383,1.4956331877729259,1
Chhattisgarh,Gaurella Pendra Marwahi,1485354.0,623.0,290.0,70.0,0.0,0.0,983.0,0.0,0.0,0.9278455284552846,0.0,1
Chhattisgarh,Janjgir - Champa,11895648.0,32.0,1.0,0.0,200.0,215.0,33.0,415.0,12.205882352941176,0.9705882352941176,1.0696517412935322,1
Chhattisgarh,Janjgir Champa,12390530.0,21.0,4.0,0.0,192.0,236.0,25.0,428.0,16.46153846153846,0.9615384615384616,1.2227979274611398,1
Chhattisgarh,Janjgir-champa,543702692.0,4066.0,572.0,1.0,180654.0,112160.0,4639.0,292814.0,63.10646551724138,0.9995689655172414,0.6208519000304448,1
Chhattisgarh,Jashpur,352344193.0,1666.0,875.0,2.0,74603.0,71023.0,2543.0,145626.0,57.242924528301884,0.9988207547169812,0.9519998927671438,1
Chhattisgarh,Kabeerdham,99312917.0,860.0,92.0,3.0,32517.0,27101.0,955.0,59618.0,62.36192468619247,0.99581589958159,0.8334153391967526,1
Chhattisgarh,Kanker,297231838.0,1426.0,277.0,2.0,53209.0,28840.0,1705.0,82049.0,48.094372801875735,0.9982415005861665,0.5420033828227777,1
Chhattisgarh,Kawardha,118996384.0,1884.0,257.0,1.0,60791.0,67000.0,2142.0,127791.0,59.631824545030334,0.999066728884741,1.102118699828925,1
Chhattisgarh,Khairagarh Chhuikhadan Gandai,62954194.0,183.0,63.0,0.0,1035.0,6103.0,246.0,7138.0,28.898785425101213,0.9959514170040485,5.890926640926641,1
Chhattisgarh,Kondagaon,182383053.0,1975.0,1054.0,9.0,57346.0,61964.0,3038.0,119310.0,39.25962487660414,0.9967094438960185,1.0805098784592044,1
Chhattisgarh,Korba,441507658.0,3040.0,489.0,13.0,101874.0,83374.0,3542.0,185248.0,52.28563364380469,0.9960485464295794,0.8183950920245399,1
Chhattisgarh,Koriya,242264382.0,1258.0,504.0,1.0,60897.0,31735.0,1763.0,92632.0,52.512471655328795,0.9988662131519275,0.5211172780715294,1
Chhattisgarh,Mahasamund,227438472.0,2773.0,563.0,25.0,99869.0,134887.0,3361.0,234756.0,69.82629387269482,0.992266508030934,1.350625813557625,1
Chhattisgarh,ManendragarhChirmiriBharatpur,0.0,0.0,0.0,0.0,312.0,0.0,0.0,312.0,312.0,0.0,0.0,0
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,69662635.0,188.0,106.0,0.0,281.0,5113.0,294.0,5394.0,18.284745762711864,0.9966101694915255,18.131205673758867,1
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,5899555.0,10.0,4.0,0.0,67.0,181.0,14.0,248.0,16.533333333333335,0.9333333333333333,2.661764705882353,1
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,65862740.0,162.0,93.0,4.0,4595.0,19811.0,259.0,24406.0,93.86923076923077,0.9807692307692307,4.310487380330723,1
Chhattisgarh,Mungeli,174331488.0,2600.0,355.0,2.0,82567.0,70564.0,2957.0,153131.0,51.7684246112238,0.9989858012170385,0.8546168006976068,1
Chhattisgarh,Narayanpur,34626270.0,448.0,306.0,8.0,22173.0,16765.0,762.0,38938.0,51.032765399737876,0.9882044560943644,0.7560656624875981,1
Chhattisgarh,Raigarh,406955665.0,4294.0,625.0,37.0,174626.0,83436.0,4956.0,258062.0,52.06011700625378,0.9923340730280411,0.4777955299008744,1
Chhattisgarh,Raipur,710404221.0,6205.0,779.0,57.0,192369.0,133007.0,7041.0,325376.0,46.20505538199375,0.9917637034933258,0.6914123823881062,1
Chhattisgarh,Rajnandgaon,366738901.0,3791.0,371.0,23.0,154498.0,148118.0,4185.0,302616.0,72.29240324892498,0.9942666029622551,0.9586987618042835,1
Chhattisgarh,Sakti,126895901.0,373.0,80.0,2.0,4024.0,9685.0,455.0,13709.0,30.06359649122807,0.993421052631579,2.4062111801242234,1
Chhattisgarh,Sarangarh-Bilaigarh,64809196.0,159.0,24.0,3.0,1043.0,8055.0,186.0,9098.0,48.6524064171123,0.9786096256684492,7.7155172413793105,1
Chhattisgarh,Sukma,118587732.0,1256.0,804.0,119.0,30139.0,12746.0,2179.0,42885.0,19.672018348623855,0.944954128440367,0.42289316522893167,1
Chhattisgarh,Surajpur,285402373.0,2250.0,720.0,7.0,71822.0,42067.0,2977.0,113889.0,38.243451981195435,0.9973136333109469,0.5857037439260404,1
Chhattisgarh,Surguja,294791231.0,2866.0,679.0,11.0,82860.0,115683.0,3556.0,198543.0,55.817542873207756,0.9966263705369693,1.3961091466431734,1
Chhattisgarh,Uttar Bastar Kanker,209684560.0,718.0,162.0,8.0,30301.0,13568.0,888.0,43869.0,49.346456692913385,0.9898762654668166,0.44775922381360966,1
Dadra & Nagar Haveli,Dadra & Nagar Haveli,9509520.0,22.0,3.0,0.0,553.0,235.0,25.0,788.0,30.307692307692307,0.9615384615384616,0.42418772563176893,1
Dadra and Nagar Haveli,Dadra and Nagar Haveli,64189453.0,669.0,71.0,4.0,27235.0,6033.0,744.0,33268.0,44.65503355704698,0.9932885906040269,0.22150829784109266,1
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,22585084.0,70.0,10.0,8.0,1978.0,1689.0,88.0,3667.0,41.20224719101124,0.898876404494382,0.8534613441131885,1
Dadra and Nagar Haveli and Daman and Diu,Daman,16244720.0,49.0,5.0,9.0,521.0,1687.0,63.0,2208.0,34.5,0.84375,3.231800766283525,1
Dadra and Nagar Haveli and Daman and Diu,Diu,6525710.0,12.0,6.0,4.0,33.0,364.0,22.0,397.0,17.26086956521739,0.782608695652174,10.705882352941176,1
Daman & Diu,Daman,3565900.0,8.0,1.0,0.0,1412.0,377.0,9.0,1789.0,178.9,0.9,0.2668082094833687,1
Daman & Diu,Diu,3988090.0,12.0,0.0,0.0,773.0,267.0,12.0,1040.0,80.0,0.9230769230769231,0.3449612403100775,1
Daman and Diu,Daman,16244715.0,47.0,11.0,0.0,4033.0,1104.0,58.0,5137.0,87.0677966101695,0.9830508474576272,0.2736737729300942,1
Daman and Diu,Diu,18490210.0,60.0,2.0,0.0,2730.0,448.0,62.0,3178.0,50.44444444444444,0.9841269841269841,0.16404247528377883,1
Darbhanga,Near University Thana,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0
Delhi,Central Delhi,53467957.0,2761.0,993.0,193.0,54060.0,49047.0,3947.0,103107.0,26.11626139817629,0.9508611955420466,0.907252918000037,1
Delhi,East Delhi,62629937.0,8055.0,2458.0,223.0,122805.0,187061.0,10736.0,309866.0,28.85964422091832,0.979137561702524,1.5232236209957168,3
Delhi,Najafgarh,2751075.0,21.0,9.0,0.0,845.0,195.0,30.0,1040.0,33.54838709677419,0.967741935483871,0.23049645390070922,1
Delhi,New Delhi,11771356.0,918.0,502.0,217.0,4563.0,4061.0,1637.0,8624.0,5.264957264957265,0.8669108669108669,0.8897896581945661,1
Delhi,North Delhi,32020905.0,3148.0,1230.0,81.0,60830.0,86900.0,4459.0,147730.0,33.12331838565022,0.9816143497757848,1.428547944304713,1
Delhi,North East,22786482.0,1328.0,408.0,2.0,46620.0,11827.0,1738.0,58447.0,33.6095457159287,0.9982748706152962,0.2536839621629738,1
Delhi,North East   *,110053.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1
Delhi,North East Delhi,34011554.0,8299.0,3749.0,65.0,143096.0,141148.0,12113.0,284244.0,23.464091134224862,0.9945517582961863,0.9863798682012901,3
Delhi,North West Delhi,131408317.0,12395.0,3293.0,355.0,325293.0,313989.0,16043.0,639282.0,39.845549738219894,0.9778110196958365,0.965246822874077,3
Delhi,Shahdara,22123921.0,1121.0,515.0,64.0,7963.0,28544.0,1700.0,36507.0,21.462081128747794,0.9617871840094062,3.5841285786037167,1
Delhi,South Delhi,144043563.0,10138.0,2780.0,477.0,222936.0,213489.0,13395.0,436425.0,32.578754852194685,0.9643177067781428,0.9576203142591854,3
Delhi,South East Delhi,4070925.0,46.0,9.0,5.0,582.0,1169.0,60.0,1751.0,28.704918032786885,0.9016393442622951,2.0051457975986278,1
Delhi,South West Delhi,152310149.0,6951.0,1945.0,359.0,141527.0,169699.0,9255.0,311226.0,33.624243733794295,0.9611063094209161,1.1990489514442373,1
Delhi,West Delhi,75269819.0,14000.0,4405.0,1009.0,173242.0,231805.0,19414.0,405047.0,20.862580479011076,0.9479783672418234,1.3380338599539376,3
Goa,Bardez,807014.0,2.0,0.0,0.0,40.0,31.0,2.0,71.0,23.666666666666668,0.6666666666666666,0.7560975609756098,1
Goa,Bicholim,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,0
Goa,North Goa,358180109.0,1109.0,146.0,99.0,37771.0,18843.0,1354.0,56614.0,41.78154981549815,0.9261992619926199,0.4988615905962088,1
Goa,South Goa,257157593.0,805.0,108.0,64.0,30584.0,16238.0,977.0,46822.0,47.875255623721884,0.9335378323108384,0.5309138466568579,1
Goa,Tiswadi,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,6.0,0.0,1.3333333333333333,0
Gujarat,Ahmadabad,273861976.0,4105.0,2322.0,240.0,15682.0,7760.0,6667.0,23442.0,3.515596880623875,0.9638572285542891,0.4948032901868265,1
Gujarat,Ahmedabad,1508719879.0,12844.0,5679.0,607.0,405490.0,267884.0,19130.0,673374.0,35.19805551199624,0.9682191207987036,0.6606410499863129,3
Gujarat,Amreli,439106829.0,3460.0,587.0,246.0,68514.0,27888.0,4293.0,96402.0,22.45039590125757,0.9424778761061947,0.40703495584908417,1
Gujarat,Anand,776930850.0,5616.0,828.0,536.0,113695.0,39149.0,6980.0,152844.0,21.894284486463256,0.9230769230769231,0.34433049535603716,1
Gujarat,Arvalli,254900676.0,1952.0,322.0,117.0,29669.0,8096.0,2391.0,37765.0,15.78804347826087,0.9506688963210702,0.27286821705426356,1
Gujarat,Banas Kantha,58571640.0,5997.0,6719.0,782.0,547.0,473.0,13498.0,1020.0,0.07556115267797614,0.9419957033854359,0.8631386861313869,3
Gujarat,Banaskantha,607377849.0,9944.0,5781.0,1635.0,151757.0,75207.0,17360.0,226964.0,13.073210068544439,0.9057657969011002,0.49557189736290674,3
Gujarat,Bharuch,529558991.0,3745.0,508.0,98.0,76378.0,49806.0,4351.0,126184.0,28.99448529411765,0.9772518382352942,0.6520902342266853,1
Gujarat,Bhavnagar,674580760.0,8420.0,1309.0,445.0,141152.0,57862.0,10174.0,199014.0,19.55911547911548,0.9561670761670762,0.4099239831955396,3
Gujarat,Botad,155588161.0,2302.0,474.0,171.0,16256.0,7545.0,2947.0,23801.0,8.073609226594302,0.9416553595658074,0.4641077689610629,1
Gujarat,Chhotaudepur,208881716.0,2215.0,1303.0,589.0,33802.0,9631.0,4107.0,43433.0,10.572784810126583,0.8563777994157741,0.28491554004082476,1
Gujarat,Dahod,358056347.0,5341.0,3891.0,1277.0,115675.0,35936.0,10509.0,151611.0,14.425404376784016,0.8784015223596575,0.3106608112313704,3
Gujarat,Dang,1578852.0,531.0,179.0,162.0,0.0,0.0,872.0,0.0,0.0,0.8132875143184422,0.0,1
Gujarat,Devbhumi Dwarka,211276239.0,1845.0,422.0,223.0,25464.0,6586.0,2490.0,32050.0,12.866318747490967,0.9100762745885187,0.2586294914588651,1
Gujarat,Dohad,210541838.0,5003.0,7330.0,670.0,15716.0,5212.0,13003.0,20928.0,1.6093509689326362,0.9484004921562597,0.3316154482407584,3
Gujarat,Gandhinagar,461965442.0,4075.0,837.0,738.0,76564.0,64588.0,5650.0,141152.0,24.978233940895418,0.8692266855423819,0.843570822177235,1
Gujarat,Gir Somnath,274365795.0,4375.0,975.0,373.0,36766.0,12066.0,5723.0,48832.0,8.53109713487072,0.9346610761705101,0.3281747218973536,1
Gujarat,Jamnagar,607721625.0,4998.0,799.0,281.0,81102.0,45719.0,6078.0,126821.0,20.86214837966771,0.9536107912485606,0.5637152756371527,1
Gujarat,Junagadh,672428320.0,4876.0,568.0,92.0,102672.0,38045.0,5536.0,140717.0,25.413942568177713,0.9832039010294383,0.3705453235027709,1
Gujarat,Kachchh,658813169.0,6176.0,2605.0,521.0,123961.0,66789.0,9302.0,190750.0,20.504138449962376,0.9438890680425669,0.5387860796050402,1
Gujarat,Kheda,775176264.0,5826.0,1224.0,517.0,117161.0,52619.0,7567.0,169780.0,22.433932346723044,0.931553911205074,0.44911319369761526,1
Gujarat,Mahesana,620891230.0,5289.0,908.0,293.0,99913.0,50217.0,6490.0,150130.0,23.128947773840704,0.9547065167154521,0.5026022379246151,1
Gujarat,Mahisagar,243474771.0,2036.0,397.0,130.0,30952.0,7507.0,2563.0,38459.0,14.999609984399376,0.9489079563182528,0.24252899557393467,1
Gujarat,Morbi,179954123.0,5548.0,1803.0,653.0,31879.0,19799.0,8004.0,51678.0,6.455715178013741,0.9183010618363523,0.6210476787954831,1
Gujarat,Narmada,193224050.0,1155.0,96.0,29.0,39198.0,14757.0,1280.0,53955.0,42.11943793911007,0.9765807962529274,0.3764636852980943,1
Gujarat,Navsari,372212801.0,2453.0,201.0,103.0,45552.0,29602.0,2757.0,75154.0,27.249456127628715,0.962291515591008,0.6498364542401159,1
Gujarat,Panch Mahals,27629642.0,858.0,444.0,100.0,327.0,417.0,1402.0,744.0,0.5302922309337135,0.9280114041339986,1.271341463414634,1
Gujarat,Panchmahals,469374430.0,4828.0,1122.0,329.0,104768.0,32470.0,6279.0,137238.0,21.853184713375796,0.947452229299363,0.3099199190600273,1
Gujarat,Patan,369434682.0,6023.0,2228.0,716.0,73949.0,29559.0,8967.0,103508.0,11.54192685102587,0.9200490633363069,0.3997160243407708,1
Gujarat,Porbandar,192042993.0,2006.0,332.0,181.0,30985.0,14623.0,2519.0,45608.0,18.098412698412698,0.9277777777777778,0.4719228038468986,1
Gujarat,Rajkot,740691419.0,12419.0,3732.0,919.0,168711.0,137600.0,17070.0,306311.0,17.943354226465935,0.9461074336594224,0.8155910664327375,3
Gujarat,Sabar Kantha,53662775.0,1083.0,1197.0,157.0,617.0,643.0,2437.0,1260.0,0.51681706316653,0.9351927809680065,1.0404530744336569,1
Gujarat,Sabarkantha,646212264.0,3603.0,1173.0,339.0,90387.0,43877.0,5115.0,134264.0,26.243940578577014,0.9335418295543393,0.4854294817896181,1
Gujarat,Surat,1171323784.0,18412.0,6399.0,658.0,281599.0,357582.0,25469.0,639181.0,25.095445622300748,0.974126423243031,1.2698224431818181,3
Gujarat,Surendra Nagar,550613652.0,4853.0,1665.0,337.0,95711.0,38759.0,6855.0,134470.0,19.6134772462077,0.9507001166861143,0.4049544466733534,1
Gujarat,Surendranagar,41889246.0,771.0,593.0,78.0,527.0,913.0,1442.0,1440.0,0.997920997920998,0.9452529452529452,1.7291666666666667,1
Gujarat,Tapi,306912250.0,1856.0,205.0,151.0,40025.0,12190.0,2212.0,52215.0,23.59466787166742,0.9313149570718482,0.3045520411732374,1
Gujarat,The Dangs,88021942.0,1068.0,186.0,74.0,27950.0,6581.0,1328.0,34531.0,25.982693754702783,0.9435665914221218,0.23544774784444206,1
Gujarat,Vadodara,1244846116.0,9306.0,2433.0,545.0,201417.0,100027.0,12284.0,301444.0,24.537566137566138,0.9555555555555556,0.49661400669254985,3
Gujarat,Valsad,507439523.0,5818.0,1406.0,224.0,84024.0,48343.0,7448.0,132367.0,17.769767754060947,0.9697946033024567,0.575340672418923,1
Haryana,Akhera,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Haryana,Ambala,106261687.0,3063.0,122.0,33.0,72756.0,33242.0,3218.0,105998.0,32.92885989437713,0.9894377135756446,0.45689074590761025,1
Haryana,Bhiwani,142858218.0,3321.0,152.0,16.0,95625.0,34280.0,3489.0,129905.0,37.222063037249285,0.9951289398280803,0.3584799113211888,1
Haryana,Charkhi Dadri,51900105.0,839.0,19.0,0.0,9788.0,12095.0,858.0,21883.0,25.474970896391152,0.9988358556461001,1.235570538359383,1
Haryana,Faridabad,98629165.0,12607.0,3225.0,323.0,118951.0,160555.0,16155.0,279506.0,17.300445654865065,0.9799455310720475,1.3497461160804358,3
Haryana,Fatehabad,71673551.0,2510.0,92.0,10.0,69794.0,41970.0,2612.0,111764.0,42.772292384232685,0.995790279372369,0.6013324736728992,1
Haryana,Gurgaon,155764974.0,5417.0,1247.0,197.0,70791.0,119213.0,6861.0,190004.0,27.689303410084523,0.9711454386476246,1.6839897163521302,1
Haryana,Gurugram,854114.0,1804.0,625.0,207.0,0.0,0.0,2636.0,0.0,0.0,0.9211224876753887,0.0,1
Haryana,Hisar,113672211.0,4927.0,289.0,18.0,115867.0,63206.0,5234.0,179073.0,34.20687679083095,0.996370582617001,0.5455000517830635,1
Haryana,Jhajjar,100376883.0,2515.0,99.0,10.0,56639.0,32384.0,2624.0,89023.0,33.91352380952381,0.9958095238095238,0.5717514124293785,1
Haryana,Jhajjar *,124102.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0
Haryana,Jind,85001641.0,3729.0,92.0,0.0,91268.0,44013.0,3821.0,135281.0,35.39534275248561,0.999738356881214,0.4822338362423167,1
Haryana,Kaithal,81896953.0,2894.0,85.0,12.0,79936.0,39974.0,2991.0,119910.0,40.07687165775401,0.9956550802139037,0.5000688041832944,1
Haryana,Karnal,109740904.0,3861.0,179.0,8.0,94019.0,49131.0,4048.0,143150.0,35.35440849592492,0.9977772289454186,0.5225590299936184,1
Haryana,Kurukshetra,85210995.0,2315.0,78.0,11.0,69992.0,28709.0,2404.0,98701.0,41.03991683991684,0.995010395010395,0.4101695883874102,1
Haryana,Mahendragarh,62495508.0,2575.0,155.0,24.0,48832.0,28534.0,2754.0,77366.0,28.08203266787659,0.9909255898366606,0.5843179816927078,1
Haryana,Mewat,52415042.0,6989.0,550.0,19.0,68325.0,66667.0,7558.0,134992.0,17.85844688450853,0.9973541473739913,0.9757193454907356,1
Haryana,Nuh,244616.0,1251.0,213.0,42.0,0.0,0.0,1506.0,0.0,0.0,0.9714664897146649,0.0,1
Haryana,Palwal,49405922.0,4367.0,332.0,4.0,58697.0,68968.0,4703.0,127665.0,27.13966836734694,0.998937074829932,1.174963371835497,1
Haryana,Panchkula,78002563.0,1287.0,92.0,5.0,37369.0,34418.0,1384.0,71787.0,51.83176895306859,0.9956678700361011,0.921006154669521,1
Haryana,Panipat,78342629.0,5498.0,543.0,47.0,79773.0,69084.0,6088.0,148857.0,24.44687140745607,0.9921169321727705,0.8659964399428385,1
Haryana,Rewari,83907384.0,2329.0,150.0,6.0,49732.0,44031.0,2485.0,93763.0,37.71641190667739,0.997184231697506,0.8853477570225001,1
Haryana,Rohtak,91952476.0,3161.0,191.0,61.0,75970.0,26531.0,3413.0,102501.0,30.02372583479789,0.9818394844756884,0.34922536230930223,1
Haryana,Sirsa,92317643.0,3135.0,198.0,2.0,97066.0,55162.0,3335.0,152228.0,45.63189448441247,0.9991007194244604,0.5682878836267733,1
Haryana,Sonipat,144547057.0,4314.0,268.0,37.0,84653.0,60664.0,4619.0,145317.0,31.453896103896103,0.9917748917748918,0.7166111465494838,1
Haryana,Yamuna Nagar,97702853.0,3278.0,110.0,8.0,88728.0,52881.0,3396.0,141609.0,41.68648807771563,0.9973506034736532,0.5959832749157548,1
Haryana,Yamunanagar,5265613.0,56.0,3.0,0.0,882.0,428.0,59.0,1310.0,21.833333333333332,0.9833333333333333,0.48471121177802945,1
Himachal Pradesh,Bilaspur,110342523.0,985.0,14.0,0.0,21906.0,6760.0,999.0,28666.0,28.666,0.999,0.30857716711553385,1
Himachal Pradesh,Chamba,140869230.0,1586.0,64.0,7.0,33842.0,19658.0,1657.0,53500.0,32.26779252110977,0.9951749095295537,0.5808586709216086,1
Himachal Pradesh,Hamirpur,152305546.0,1181.0,16.0,1.0,23819.0,7320.0,1198.0,31139.0,25.970809007506254,0.9983319432860718,0.30730478589420657,1
Himachal Pradesh,Kangra,441275438.0,3869.0,75.0,22.0,89913.0,34127.0,3966.0,124040.0,31.26796067557348,0.9942021678850517,0.37955157150165714,1
Himachal Pradesh,Kinnaur,25816271.0,137.0,21.0,5.0,4467.0,1169.0,163.0,5636.0,34.36585365853659,0.9634146341463414,0.2616383169203223,1
Himachal Pradesh,Kullu,114416926.0,1022.0,111.0,106.0,21248.0,9602.0,1239.0,30850.0,24.879032258064516,0.9137096774193548,0.45188008847475175,1
Himachal Pradesh,Lahaul and Spiti,522396.0,3.0,0.0,0.0,47.0,59.0,3.0,106.0,26.5,0.75,1.2291666666666667,1
Himachal Pradesh,Lahul & Spiti,5552982.0,36.0,2.0,0.0,595.0,277.0,38.0,872.0,22.358974358974358,0.9743589743589743,0.46476510067114096,1
Himachal Pradesh,Lahul and Spiti,5389939.0,31.0,1.0,0.0,765.0,233.0,32.0,998.0,30.242424242424242,0.9696969696969697,0.304177545691906,1
Himachal Pradesh,Mandi,263730361.0,2460.0,43.0,11.0,63334.0,16305.0,2514.0,79639.0,31.665606361829028,0.9952286282306163,0.2574405936685877,1
Himachal Pradesh,Shimla,186914371.0,1488.0,161.0,21.0,39727.0,15742.0,1670.0,55469.0,33.19509275882705,0.9868342309994016,0.3962444623439388,1
Himachal Pradesh,Sirmaur,105339106.0,1510.0,67.0,7.0,31453.0,19418.0,1584.0,50871.0,32.09526813880126,0.9949526813880126,0.6173459655369746,1
Himachal Pradesh,Solan,112084930.0,1105.0,65.0,6.0,33569.0,8983.0,1176.0,42552.0,36.152931180968565,0.994052676295667,0.26759011021745605,1
Himachal Pradesh,Una,144222406.0,1226.0,21.0,0.0,31549.0,9561.0,1247.0,41110.0,32.94070512820513,0.999198717948718,0.30304278922345484,1
Jaipur,Near meera hospital,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0
Jammu & Kashmir,Anantnag,768937.0,3.0,1.0,0.0,7.0,11.0,4.0,18.0,3.6,0.8,1.375,1
Jammu & Kashmir,Badgam,386822.0,0.0,2.0,0.0,10.0,5.0,2.0,15.0,5.0,0.6666666666666666,0.45454545454545453,1
Jammu & Kashmir,Bandipur,387003.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1
Jammu & Kashmir,Baramula,6952402.0,43.0,4.0,0.0,69.0,105.0,47.0,174.0,3.625,0.9791666666666666,1.5,1
Jammu & Kashmir,Doda,364405.0,2.0,0.0,0.0,4.0,5.0,2.0,9.0,3.0,0.6666666666666666,1.0,1
Jammu & Kashmir,Jammu,10839390.0,52.0,10.0,0.0,232.0,193.0,62.0,425.0,6.746031746031746,0.9841269841269841,0.8283261802575107,1
Jammu & Kashmir,Kargil,776412.0,2.0,2.0,0.0,2.0,11.0,4.0,13.0,2.6,0.8,3.6666666666666665,1
Jammu & Kashmir,Kathua,1473084.0,8.0,0.0,0.0,47.0,48.0,8.0,95.0,10.555555555555555,0.8888888888888888,1.0,1
Jammu & Kashmir,Kupwara,1159335.0,8.0,1.0,0.0,3.0,7.0,9.0,10.0,1.0,0.9,1.75,1
Jammu & Kashmir,Leh (ladakh),582403.0,3.0,0.0,0.0,11.0,7.0,3.0,18.0,4.5,0.75,0.5833333333333334,1
Jammu & Kashmir,Pulwama,769209.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,0.6,0.8,0.3333333333333333,1
Jammu & Kashmir,Punch,185102.0,1.0,0.0,0.0,5.0,5.0,1.0,10.0,5.0,0.5,0.8333333333333334,0
Jammu & Kashmir,Rajauri,370264.0,1.0,1.0,0.0,12.0,15.0,2.0,27.0,9.0,0.6666666666666666,1.1538461538461537,1
Jammu & Kashmir,Srinagar,573435.0,2.0,1.0,0.0,16.0,10.0,3.0,26.0,6.5,0.75,0.5882352941176471,1
Jammu & Kashmir,Udhampur,366326.0,2.0,0.0,0.0,8.0,3.0,2.0,11.0,3.6666666666666665,0.6666666666666666,0.3333333333333333,1
Jammu And Kashmir,Doda,182203.0,261.0,260.0,17.0,0.0,0.0,538.0,0.0,0.0,0.9666048237476809,0.0,1
Jammu And Kashmir,Shopian,192303.0,308.0,84.0,20.0,0.0,0.0,412.0,0.0,0.0,0.9491525423728814,0.0,1
Jammu and Kashmir,?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Jammu and Kashmir,Anantnag,147022320.0,2975.0,340.0,35.0,47562.0,35555.0,3350.0,83117.0,24.803640704267384,0.9892569382273948,0.7475348485167042,1
Jammu and Kashmir,Badgam,70782165.0,1674.0,190.0,1.0,14131.0,12114.0,1865.0,26245.0,14.064844587352626,0.9989281886387996,0.8572035097650722,1
Jammu and Kashmir,Bandipore,50884637.0,1288.0,308.0,43.0,20373.0,15894.0,1639.0,36267.0,22.1140243902439,0.973170731707317,0.7801119073328753,1
Jammu and Kashmir,Bandipur,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0
Jammu and Kashmir,Baramula,146658183.0,3155.0,528.0,64.0,61866.0,36690.0,3747.0,98556.0,26.29562433297759,0.982657417289221,0.5930463736725556,1
Jammu and Kashmir,Budgam,58324304.0,793.0,51.0,15.0,23111.0,18622.0,859.0,41733.0,48.526744186046514,0.9813953488372092,0.8057286258220837,1
Jammu and Kashmir,Doda,111677205.0,3186.0,763.0,15.0,36775.0,11372.0,3964.0,48147.0,12.143001261034048,0.9959646910466583,0.30922340656950187,1
Jammu and Kashmir,Ganderbal,45340486.0,773.0,59.0,11.0,13696.0,7529.0,843.0,21225.0,25.148104265402843,0.985781990521327,0.5496824122070526,1
Jammu and Kashmir,Jammu,317913509.0,3697.0,825.0,36.0,98567.0,34923.0,4558.0,133490.0,29.28054397894275,0.9918841851283177,0.3543036279522766,1
Jammu and Kashmir,Kargil,48158773.0,386.0,139.0,1.0,2921.0,2045.0,526.0,4966.0,9.42314990512334,0.9962049335863378,0.6998631074606434,1
Jammu and Kashmir,Kathua,149719580.0,2635.0,310.0,9.0,40116.0,20430.0,2954.0,60546.0,20.489340101522842,0.9966159052453468,0.5092604132911235,1
Jammu and Kashmir,Kishtwar,34618772.0,1058.0,205.0,6.0,20920.0,5868.0,1269.0,26788.0,21.092913385826773,0.9944881889763779,0.2804837244873572,1
